time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1982-12-29T00:09:20.200Z,30.273,79.809,33,4.8,mb,,,,1.1,us,usp0001ruq,2014-11-07T00:32:23.103Z,
1982-12-28T23:42:03.410Z,36.029,68.783,33,4.1,mb,,,,1.2,us,usp0001rup,2014-11-07T00:32:23.101Z,
1982-12-28T23:37:06.650Z,-18.179,-178.554,632.6,4.9,mb,,,,0.9,us,usp0001run,2014-11-07T00:32:23.094Z,
1982-12-28T23:27:35.120Z,35.739,-117.771,4.04,2.89,mc,0,76.4,0.04945,0.133,ci,ci500654,2016-02-02T19:41:44.240Z,
1982-12-28T22:42:09.120Z,26.027,-111.601,10,4,mb,,,,0.8,us,usp0001ruh,2014-11-07T00:32:23.089Z,
1982-12-28T22:05:49.130Z,33.692,-119.149,5.625,2.7,mc,0,235.8,,0.348,ci,ci500650,2016-02-02T21:00:08.860Z,
1982-12-28T21:51:09.330Z,-24.348,-177.149,135,5,mb,,,,0.8,us,usp0001rug,2014-11-07T00:32:23.085Z,
1982-12-28T21:19:05.160Z,-3.518,177.704,33,5,mb,,,,0.9,us,usp0001rue,2014-11-07T00:32:23.079Z,
1982-12-28T20:39:15.350Z,35.808,-117.745,5.939,2.99,ml,0,56.8,,0.171,ci,ci500644,2016-02-02T18:21:33.010Z,
1982-12-28T19:40:02.770Z,61.579,-146.397,53.2,3.9,mb,,,,1.3,us,usp0001ruc,2014-11-07T00:32:23.075Z,
1982-12-28T19:06:24.170Z,38.073,-118.336,3.599,4.89,ml,0,249.3,,0.325,ci,ci500641,2016-02-02T21:00:08.310Z,
1982-12-28T18:02:30.520Z,36.6983333,-121.3321667,4.734,2.63,md,62,35,0.01441,0.06,nc,nc1083610,2016-12-12T15:41:27.750Z,
1982-12-28T18:00:36.590Z,33.752,139.569,33,4.8,mb,,,,0.8,us,usp0001rua,2014-11-07T00:32:23.066Z,
1982-12-28T17:00:21.030Z,-7.201,120.358,33,4.8,mb,,,,1.4,us,usp0001ru9,2014-11-07T00:32:23.063Z,
1982-12-28T16:29:35.980Z,33.687,139.253,22.2,5.4,ms,,,,1.2,us,usp0001ru8,2014-11-07T00:32:23.058Z,
1982-12-28T16:08:59.630Z,35.813,-117.748,5.684,2.85,ml,0,92.4,,0.162,ci,ci500621,2016-02-03T00:57:46.020Z,
1982-12-28T15:53:51.250Z,-23.687,-175.592,33,5.6,ms,,,,1.4,us,usp0001ru5,2016-11-10T00:18:36.850Z,
1982-12-28T14:04:15.990Z,45.606,15.449,10,4,ml,,,,1,us,usp0001ru3,2014-11-07T00:32:23.028Z,
1982-12-28T13:57:28.110Z,19.878,121.382,33,5,mb,,,,0.8,us,usp0001ru2,2014-11-07T00:32:23.024Z,
1982-12-28T13:49:29.000Z,19.945,121.397,34,6,mb,,,,0.9,us,usp0001ru1,2016-11-10T00:18:36.309Z,
1982-12-28T12:27:51.390Z,33.904,-119.309,5.476,2.75,mc,0,164.3,,0.335,ci,ci500615,2016-02-03T02:20:59.250Z,
1982-12-28T10:03:46.820Z,18.797,145.696,218.5,4.8,mb,,,,1,us,usp0001ru0,2014-11-07T00:32:22.868Z,
1982-12-28T09:49:17.450Z,39.312,25.47,9.5,3.6,ml,,,,0.7,us,usp0001rty,2014-11-07T00:32:22.775Z,
1982-12-28T09:36:22.360Z,35.81,-117.749,5.659,2.5,mc,0,56.6,,0.166,ci,ci500611,2016-02-03T02:20:58.710Z,
1982-12-28T09:19:32.580Z,39.291,25.452,10,3.7,ml,,,,0.9,us,usp0001rtx,2014-11-07T00:32:22.745Z,
1982-12-28T08:18:55.340Z,33.797,139.314,40.6,3.9,mb,,,,1.3,us,usp0001rtv,2014-11-07T00:32:22.632Z,
